FFT1,FFT2,FFT3,FFT4,RMS,PSD,DWT1,DWT2,DWT3,DWT4,DWT5,DWT6,DWT7
0.29213168493456465,0.2457301626568069,0.24573016265680683,0.15816319014254185,0.30105937649138764,0.12823998684815452,0.2960568195523169,0.3090501789808586,0.3123739519810466,0.31323239259903474,0.3143221940713463,0.3111611136357032,0.2955017163341081
0.24618391628739678,-0.42087469672502276,-0.4208746967250226,-0.5301727761673684,0.18392745595913176,0.4009475797020845,-0.12226860188188954,-0.0681569613223197,0.003615810792638396,0.05884155005875734,0.11381084377114256,0.15506215003982343,0.2222238788752166
0.19878585785265515,0.20815326011192664,0.20815326011192642,0.3177982811859328,0.21792634299845587,0.7008952807058741,-0.16600267858504622,-0.20570098663823344,-0.24006312221109521,-0.236238844002313,-0.18852594754884167,-0.12072608293856345,-0.02571169093310154
-0.23692350056979095,-0.09768069662553176,-0.09768069662553142,-0.06703603897183047,-0.23046834661944648,0.4811297725064998,0.4639066404046441,0.35651425276525145,0.23693941573899213,0.0938251024169122,-0.06683151860631843,-0.23432330395815557,-0.41116880708160075
-0.13429519375795365,0.4518787626180434,0.45187876261804333,-0.7072666284102969,-0.1031118255923331,0.10053904966511801,-0.13454193088181965,-0.09667232579586624,-0.03062426347555503,0.08584866203203176,0.09451534161759427,-0.013358021205672395,-0.08799568976799552
